file_path,label,file_size_bytes,num_objects,has_js,has_open_action,has_launch,has_embedded_file,has_aa,entropy
BENIGN\Ben01\15-keith-kupferschmid.pdf,0,62800,87,0,0,0,0,0,7.4924
BENIGN\Ben01\153.pdf,0,19500,38,0,0,0,0,0,6.8241
BENIGN\Ben01\158.pdf,0,11296,21,0,0,0,0,0,7.0874
BENIGN\Ben01\15marman.pdf,0,54469,49,0,1,0,0,0,7.7561
BENIGN\Ben01\161.pdf,0,25971,36,0,0,0,0,0,7.0945
BENIGN\Ben01\162.pdf,0,88646,149,0,0,0,0,0,7.6148
BENIGN\Ben01\164.pdf,0,11120,21,0,0,0,0,0,7.0561
BENIGN\Ben01\165.pdf,0,21087,30,0,0,0,0,0,7.5632
BENIGN\Ben01\168k.pdf,0,86758,30,0,0,0,0,0,7.6887
BENIGN\Ben01\171.pdf,0,11069,20,0,0,0,0,0,6.7407
BENIGN\Ben01\172.pdf,0,16022,39,0,0,0,0,1,7.2638
BENIGN\Ben01\1790act.pdf,0,11672,21,0,0,0,0,0,6.1785
BENIGN\Ben01\17markovski.pdf,0,27373,67,0,1,0,0,0,7.0643
BENIGN\Ben01\17_sec_sop.pdf,0,176663,39,0,0,0,0,0,7.9272
BENIGN\Ben01\18-christopher-friend.pdf,0,39043,60,0,0,0,0,0,7.1876
BENIGN\Ben01\182.pdf,0,10631,21,0,0,0,0,0,6.9888
BENIGN\Ben01\183.pdf,0,10941,21,0,0,0,0,0,7.0275
BENIGN\Ben01\184.pdf,0,18146,32,0,0,0,0,0,6.8043
BENIGN\Ben01\185.pdf,0,39334,56,0,0,0,0,1,7.4827
BENIGN\Ben01\189.pdf,0,38834,190,0,0,0,0,0,6.051
BENIGN\Ben01\19-allan-adler.pdf,0,260065,79,0,0,0,0,1,7.8967
BENIGN\Ben01\190.pdf,0,40972,52,0,0,0,0,0,7.6211
BENIGN\Ben01\1913.pdf,0,129985,172,0,0,0,0,0,7.597
BENIGN\Ben01\192.pdf,0,54017,34,0,1,0,0,0,7.9093
BENIGN\Ben01\199.pdf,0,45859,61,0,0,0,0,0,6.868
BENIGN\Ben01\1999ComplianceReport.pdf,0,115035,86,1,0,0,0,0,7.7825
BENIGN\Ben01\1999_compliance_study_022802.pdf,0,93066,100,0,0,0,0,0,7.6532
BENIGN\Ben01\1999_pgp.pdf,0,70414,92,0,0,0,0,0,7.775
BENIGN\Ben01\19butler.pdf,0,55478,48,0,1,0,0,0,7.7646
BENIGN\Ben01\2-malini-aisola.pdf,0,131889,62,0,1,0,0,0,7.9237
BENIGN\Ben01\20-elly-macha.pdf,0,23329,35,0,0,0,0,0,7.0353
BENIGN\Ben01\2000-7-DiMA-extension.pdf,0,74869,26,0,0,0,0,0,7.9081
BENIGN\Ben01\2000-7-Weil-extension.pdf,0,149123,39,0,0,0,0,1,7.0557
BENIGN\Ben01\2000-7-Wiley-Rein-extension.pdf,0,124620,19,0,0,0,0,0,7.6357
BENIGN\Ben01\2000ComplianceReport.pdf,0,133128,115,0,0,0,0,0,7.7094
BENIGN\Ben01\2000_pgp.pdf,0,51906,97,0,0,0,0,0,7.4052
BENIGN\Ben01\2001ComplianceReport.pdf,0,142716,119,0,0,0,0,0,7.7329
BENIGN\Ben01\2001_pgp.pdf,0,54912,106,0,0,0,0,0,7.4658
BENIGN\Ben01\2002-2003ComplianceReport.pdf,0,240957,162,0,0,0,0,0,7.624
BENIGN\Ben01\2002-2003_pgp.pdf,0,375247,241,0,0,0,0,0,7.1979
BENIGN\Ben01\2003-2004_pgp.pdf,0,162436,192,0,0,0,0,0,7.7259
BENIGN\Ben01\20031501f.pdf,0,200681,63,0,0,0,0,0,7.9693
BENIGN\Ben01\20032401f.pdf,0,17725,39,0,0,0,0,0,7.3689
BENIGN\Ben01\20032601f.pdf,0,106268,50,0,0,0,0,0,7.9509
BENIGN\Ben01\20032901f.pdf,0,36525,29,1,0,0,0,0,7.8821
BENIGN\Ben01\20032902f.pdf,0,56270,62,0,0,0,0,0,7.8316
BENIGN\Ben01\2003reporttocongress.pdf,0,358687,1767,0,1,0,0,1,6.951
BENIGN\Ben01\2004-2005pgp.pdf,0,160427,147,0,0,0,0,0,7.8644
BENIGN\Ben01\20040301f.pdf,0,30128,62,0,0,0,0,0,7.3643
BENIGN\Ben01\20040302f.pdf,0,32577,63,0,0,0,0,0,7.3077
BENIGN\Ben01\20040303f.pdf,0,34335,60,0,0,0,0,0,7.5005
BENIGN\Ben01\2004ComplianceReport.pdf,0,207950,188,0,0,0,0,0,7.6828
BENIGN\Ben01\2005ComplianceReport.pdf,0,149392,106,0,0,0,0,0,7.7395
BENIGN\Ben01\2006-2007pgp.pdf,0,414704,1973,0,0,0,0,0,7.1177
BENIGN\Ben01\2006ComplianceReport.pdf,0,155732,117,0,0,0,0,0,7.7456
BENIGN\Ben01\2007-2008pgp.pdf,0,352952,211,0,0,0,0,0,7.257
BENIGN\Ben01\20070601f.pdf,0,44761,78,0,0,0,0,0,7.4776
BENIGN\Ben01\20070801f.pdf,0,34275,35,0,0,0,0,0,7.1286
BENIGN\Ben01\20071101f.pdf,0,47511,94,0,0,0,0,0,7.4403
BENIGN\Ben01\2008-2009pgp.pdf,0,164541,137,1,0,0,0,0,7.8904
BENIGN\Ben01\2008_tab_progress_rpt_to_congress.pdf,0,145992,170,0,0,0,0,0,7.7537
BENIGN\Ben01\2009_-_2010_priority_guidance_plan.pdf,0,205857,180,0,0,0,0,0,7.797
BENIGN\Ben01\2009_-_2010_priority_guidance_plan_initial.pdf,0,103711,138,0,0,0,0,0,7.7602
BENIGN\Ben01\2009_symposium_on_ipca_and_japan_joint_press_statement.pdf,0,252062,30,0,0,0,0,0,7.9918
BENIGN\Ben01\201.pdf,0,102710,87,0,0,0,0,0,7.7777
BENIGN\Ben01\2010-2011_pgp.pdf,0,148825,123,0,0,0,1,0,7.8622
BENIGN\Ben01\2010-2011_pgp_year_end_update.pdf,0,116999,167,0,0,0,0,0,7.7493
BENIGN\Ben01\20101105-B-Hebden.pdf,0,29661,23,0,0,0,0,1,7.9306
BENIGN\Ben01\20101105-C-Chartier.pdf,0,21838,18,0,0,0,0,0,7.8848
BENIGN\Ben01\20101105-P-Gries.pdf,0,13675,24,0,0,0,0,0,6.3239
BENIGN\Ben01\20101105-S-Hoffius.pdf,0,30437,18,0,0,0,0,0,7.5866
BENIGN\Ben01\20101107-A-Fox.pdf,0,35394,23,0,0,0,0,1,7.9486
BENIGN\Ben01\20101107-A-Schlachtmeyer.pdf,0,11004,15,0,0,0,0,0,5.7915
BENIGN\Ben01\20101107-A-Stankrauff.pdf,0,26311,15,0,0,0,0,0,7.6015
BENIGN\Ben01\20101109-B-Irwin.pdf,0,13604,17,0,0,0,0,1,7.7436
BENIGN\Ben01\20101109-D-Walters.pdf,0,19781,15,0,0,0,0,0,7.9165
BENIGN\Ben01\20101109-J-Dickson.pdf,0,35292,21,0,0,0,0,0,7.6341
BENIGN\Ben01\20101111-D-Campana.pdf,0,16445,17,0,0,0,0,0,7.8933
BENIGN\Ben01\20101112-J-Allison-Bunnell.pdf,0,40456,20,0,0,0,0,1,7.9585
BENIGN\Ben01\20101127-D-Fulton.pdf,0,93532,43,0,0,0,0,0,7.8714
BENIGN\Ben01\20101130-L-Hooker.pdf,0,23521,24,0,0,0,0,1,7.9203
BENIGN\Ben01\20101207-C-Diaz-Ayala.pdf,0,48679,33,0,0,0,0,0,7.723
BENIGN\Ben01\20101215-H-Sapoznik.pdf,0,29197,16,0,0,0,0,0,7.5262
BENIGN\Ben01\20101215-P-Davis.pdf,0,25291,23,0,0,0,0,1,7.8824
BENIGN\Ben01\20101215-S-Mayrent.pdf,0,76338,195,0,1,0,0,1,7.5111
BENIGN\Ben01\20101224-B-Corber.pdf,0,28306,25,0,0,0,0,0,7.4099
BENIGN\Ben01\20101226-D-Pomeroy.pdf,0,18570,16,0,0,0,0,0,7.1657
BENIGN\Ben01\20101226-M-Slobin.pdf,0,17601,18,0,0,0,0,0,7.0464
BENIGN\Ben01\2010IncomingCaseStats4-27-2011.pdf,0,61578,28,0,0,0,0,0,7.9481
BENIGN\Ben01\2010OutgoingCaseStats4-27-2011.pdf,0,92654,34,0,0,0,0,0,7.9706
BENIGN\Ben01\2010_-_arbitration_-_board_operating_guidelines_nov_8-10_final.pdf,0,22058,33,0,0,0,0,0,7.1884
BENIGN\Ben01\2010_arbitration_mou_nov_8-10_-_final.pdf,0,34474,47,0,0,0,0,0,7.4793
BENIGN\Ben01\2011-2012_pgp.pdf,0,104008,128,0,0,0,0,0,7.5117
BENIGN\Ben01\2011-2012_pgp_1st_update.pdf,0,103959,134,0,0,0,0,0,7.7426
BENIGN\Ben01\2011-33200.pdf,0,152097,65,0,0,0,0,0,7.3752
BENIGN\Ben01\2011-7573.pdf,0,192981,100,0,0,0,0,0,7.6408
BENIGN\Ben01\20110104-G-Canyon.pdf,0,22810,25,0,0,0,0,1,7.902
BENIGN\Ben01\20110105-J-King.pdf,0,37079,11,0,0,0,0,0,7.8129
BENIGN\Ben01\20110105-M-Cantor.pdf,0,19464,25,0,0,0,0,0,6.8616
BENIGN\Ben01\20110110-N-Lambson.pdf,0,15876,20,0,0,0,0,0,6.7737
BENIGN\Ben01\20110112-M-Saylor.pdf,0,14933,13,0,0,0,0,0,6.9364
BENIGN\Ben01\20110112-R-Lancefield.pdf,0,43085,45,0,1,0,0,1,7.8206
BENIGN\Ben01\20110113-N-Battista.pdf,0,42062,39,0,0,0,0,0,7.8635
BENIGN\Ben01\20110124-Society-of-American-Archivists.pdf,0,234859,66,0,0,0,0,0,7.9661
BENIGN\Ben01\20110128-RE-Barham.pdf,0,80635,24,0,0,0,0,0,7.9666
BENIGN\Ben01\20110128-TE-Garrett.pdf,0,80479,23,0,0,0,0,0,7.9679
BENIGN\Ben01\20110128-Tim-Brooks-ARSC.pdf,0,46383,65,0,0,0,0,0,7.3799
BENIGN\Ben01\20110128-W-Barham.pdf,0,33751,29,0,0,0,0,0,7.5531
BENIGN\Ben01\2011013-Alex-Cummings.pdf,0,48099,33,0,0,0,0,1,7.9297
BENIGN\Ben01\20110131-Abigail-Phillips-Electronic-Freedom-Foundation.pdf,0,237963,126,0,0,0,0,0,7.9642
BENIGN\Ben01\20110131-Eric-Harbeson-Music-Library-Ass'n.pdf,0,196947,68,0,0,0,0,0,7.9408
BENIGN\Ben01\20110131-Joel-Brian Kellum-2.pdf,0,21059,32,0,0,0,0,0,6.8155
BENIGN\Ben01\20110131-Joel-Brian-Kellum.pdf,0,25529,34,0,0,0,0,0,7.1109
BENIGN\Ben01\20110131-K-Matthew-Dames-Syracuse-University.pdf,0,265589,55,0,0,0,0,0,7.9169
BENIGN\Ben01\20110131-Lizabeth-Wilson-Univ.-of-Washington-Libraries.pdf,0,79408,43,0,0,0,0,0,7.8668
BENIGN\Ben01\20110131-Patrick-Loughney-Library-of-Congress.pdf,0,129096,93,0,0,0,0,0,7.7071
BENIGN\Ben01\20110131-Randy-Silverman-and-Alison-Mower-Univ-of-Utah.pdf,0,383727,56,0,0,0,0,1,7.983
BENIGN\Ben01\20110131-Stephanie-Roach.pdf,0,101279,49,0,0,0,0,1,7.733
BENIGN\Ben01\20110211-Steven-Smolian.pdf,0,26436,8,0,0,0,0,0,7.979
BENIGN\Ben01\20110224-Ivan-Hoffman.pdf,0,15183,25,0,0,0,0,0,6.629
BENIGN\Ben01\20111212_survey_state_criminal_laws_ ARL_ CO_ v2.pdf,0,43058,42,0,0,0,0,0,7.745
BENIGN\Ben01\2011_irpac-irsac_meetings.pdf,0,71170,38,0,0,0,0,0,7.6522
BENIGN\Ben01\2011_irs_software_developers_conference_attendees.pdf,0,44623,36,0,0,0,0,0,6.6101
BENIGN\Ben01\2011_ovdi_consent_to_extend_fbar_statute.pdf,0,64846,21,0,0,0,0,0,7.8566
BENIGN\Ben01\2011_ovdi_field_directive_memo_signed.pdf,0,141917,109,0,0,0,0,0,7.8566
BENIGN\Ben01\2011_sdc_agenda.pdf,0,68967,56,0,0,0,0,0,7.5679
BENIGN\Ben01\2012HagueComplianceReport.pdf,0,348845,122,0,0,0,0,0,7.8754
BENIGN\Ben01\2012_4f_faqs.pdf,0,194934,291,0,0,0,0,0,7.3927
BENIGN\Ben01\2012_fillable_forms_tutorial.pdf,0,396715,110,1,0,0,0,0,7.9333
BENIGN\Ben01\2012_irpac_meetings.pdf,0,59171,27,0,0,0,0,0,7.8237
BENIGN\Ben01\2012_irsac_meetings.pdf,0,64217,36,0,0,0,0,0,7.8022
BENIGN\Ben01\2012_sdc_agenda_final.pdf,0,34370,35,0,0,0,0,0,7.2683
BENIGN\Ben01\2012_sdc_survey_final.pdf,0,39058,46,0,0,0,0,0,7.3372
BENIGN\Ben01\2013_DV_instructions_14SEP_Polish.pdf,0,389743,78,0,0,0,0,0,7.9859
BENIGN\Ben01\203.pdf,0,181453,554,0,0,0,0,0,6.8749
BENIGN\Ben01\204.pdf,0,28205,40,0,0,0,0,0,7.0604
BENIGN\Ben01\209.pdf,0,19466,38,0,0,0,0,0,7.022
BENIGN\Ben01\20cfr901.pdf,0,111180,78,0,0,0,0,0,7.8741
BENIGN\Ben01\20ritchie.pdf,0,75858,55,0,1,0,0,0,7.8376
BENIGN\Ben01\20yreo.pdf,0,199948,249,0,0,0,0,1,7.6295
BENIGN\Ben01\21-james-r-fruchterman.pdf,0,55909,32,0,0,0,0,0,7.8366
BENIGN\Ben01\210.pdf,0,14469,24,0,0,0,0,0,7.313
BENIGN\Ben01\211.pdf,0,14456,24,0,0,0,0,0,7.3208
BENIGN\Ben01\213.pdf,0,17548,35,0,0,0,0,0,7.4155
BENIGN\Ben01\21hoofnagle.pdf,0,17669,60,0,1,0,0,0,6.5176
BENIGN\Ben01\22-manon-ress.pdf,0,149860,91,0,0,0,0,1,7.9493
BENIGN\Ben01\221.pdf,0,86015,243,0,0,0,0,0,7.4194
BENIGN\Ben01\224.pdf,0,22127,34,0,0,0,0,0,7.2442
BENIGN\Ben01\229.pdf,0,16579,27,0,0,0,0,0,7.4038
BENIGN\Ben01\22hughesjelen.pdf,0,31729,85,0,1,0,0,0,7.0718
BENIGN\Ben01\23-gwen-hynze-and-janice-pilch.pdf,0,200281,109,0,0,0,0,1,7.9646
BENIGN\Ben01\233.pdf,0,60198,82,0,0,0,0,0,7.2786
BENIGN\Ben01\234.pdf,0,32252,54,0,0,0,0,0,7.6009
BENIGN\Ben01\235.pdf,0,22745,39,0,0,0,0,0,7.5133
BENIGN\Ben01\23ditmore.pdf,0,80359,44,0,1,0,0,0,7.8516
BENIGN\Ben01\24-ed-mierzwinski.pdf,0,56036,29,0,0,0,0,0,7.7413
BENIGN\Ben01\24khaw.pdf,0,57130,47,0,1,0,0,0,7.7742
BENIGN\Ben01\25-william-patry.pdf,0,84923,42,0,0,0,0,0,7.9572
BENIGN\Ben01\25mccomas.pdf,0,23925,55,0,1,0,0,0,6.9713
BENIGN\Ben01\26-angela-walker.pdf,0,30392,18,0,0,0,0,0,7.5977
BENIGN\Ben01\26haley.pdf,0,87141,27,0,1,0,1,0,7.8742
BENIGN\Ben01\26usc7611.pdf,0,88649,356,0,0,0,0,0,6.7788
BENIGN\Ben01\27-judit-rius-sanjuan.pdf,0,151696,104,0,1,0,0,0,7.9168
BENIGN\Ben01\27vinzant.pdf,0,17190,43,0,1,0,0,0,6.7446
BENIGN\Ben01\28-michael-l-marlin.pdf,0,37388,27,0,0,0,0,0,7.6183
BENIGN\Ben01\282.pdf,0,37737,31,0,1,0,0,0,7.9034
BENIGN\Ben01\284.pdf,0,16231,61,0,0,0,0,0,6.8256
BENIGN\Ben01\2848_8821_phoneforum_presentation.pdf,0,353666,972,0,0,0,0,0,7.0358
BENIGN\Ben01\287.pdf,0,11082,37,0,0,0,0,0,6.4748
BENIGN\Ben01\288.pdf,0,14470,44,0,0,0,0,0,6.5656
BENIGN\Ben01\28prince.pdf,0,22946,68,0,1,0,0,0,6.7136
BENIGN\Ben01\29-james-love.pdf,0,27177,40,0,0,0,0,0,6.953
BENIGN\Ben01\290.pdf,0,13499,43,0,0,0,0,0,6.7444
BENIGN\Ben01\295.pdf,0,85433,97,0,0,0,0,0,7.6693
BENIGN\Ben01\296.pdf,0,15471,51,0,0,0,0,0,6.5401
BENIGN\Ben01\297.pdf,0,10685,32,0,0,0,0,0,6.7265
BENIGN\Ben01\298.pdf,0,10852,33,0,0,0,0,0,6.6982
BENIGN\Ben01\29bethencourt.pdf,0,15468,51,0,1,0,0,0,6.1269
BENIGN\Ben01\3-pablo-lecuona.pdf,0,30615,32,0,0,0,0,0,7.39
BENIGN\Ben01\300.pdf,0,11777,40,0,0,0,0,0,6.4745
BENIGN\Ben01\301.pdf,0,15378,50,0,0,0,0,0,6.5127
BENIGN\Ben01\303.pdf,0,40432,74,0,0,0,0,0,7.3818
BENIGN\Ben01\305.pdf,0,15463,51,0,0,0,0,0,6.9608
BENIGN\Ben01\31pickering.pdf,0,38728,153,0,1,0,0,0,6.8517
BENIGN\Ben01\3336_001-cricket-com.pdf,0,231687,27,0,0,0,0,0,7.3398
BENIGN\Ben01\33megerian.pdf,0,29218,40,0,1,0,0,0,7.413
BENIGN\Ben01\35carpini_ASC.pdf,0,164425,27,0,0,0,0,0,7.6012
BENIGN\Ben01\3D_adesk_site-3d.pdf,0,90188,21,0,0,0,0,0,7.9379
BENIGN\Ben01\3D_BDP_Proposal.pdf,0,794569,173,0,0,0,0,1,7.9604
BENIGN\Ben01\3D_castle-3DPDF.pdf,0,141849,12,0,0,0,0,0,7.9162
BENIGN\Ben01\3D_ch2mhill_pump_station_3.pdf,0,311678,37,0,0,0,0,0,7.9855
BENIGN\Ben01\3D_CraneAnimationSequence.pdf,0,2091017,102,1,0,0,0,1,7.9917
BENIGN\Ben01\3D_embedded_pdf_sample.pdf,0,79143,42,0,0,0,0,0,7.7858
BENIGN\Ben01\3D_MarklandKlaschka_LMH_1.pdf,0,288498,12,0,0,0,0,0,7.9863
BENIGN\Ben01\3D_OSiCarrauntoohil.pdf,0,809006,13,0,0,0,0,0,7.9566
BENIGN\Ben01\3D_statue.pdf,0,344845,12,0,0,0,0,0,7.9904
BENIGN\Ben01\3D_Wooden_structures_training_manual.pdf,0,1277221,252,1,0,0,0,1,7.9847
BENIGN\Ben01\3_simple_steps.pdf,0,108442,40,0,0,0,0,1,6.3452
BENIGN\Ben01\4-brad-huther.pdf,0,147476,58,0,0,0,0,0,7.9693
BENIGN\Ben01\401k_phoneforum_handout.pdf,0,28090,43,0,0,0,0,0,5.7147
BENIGN\Ben01\401k_phoneforum_transcript.pdf,0,78174,68,0,0,0,0,0,7.7076
BENIGN\Ben01\401k_questionnaire_phoneforum_presentation.pdf,0,152514,167,0,0,0,0,0,7.5788
BENIGN\Ben01\401k_questionnaire_phoneforum_transcript.pdf,0,74702,67,0,0,0,0,0,7.1571
BENIGN\Ben01\403b_issues_phoneforum_presentation.pdf,0,283054,265,0,0,0,0,0,7.3328
BENIGN\Ben01\403b_plan_update.pdf,0,247854,194,0,0,0,0,0,7.6889
BENIGN\Ben01\409a_presentation.pdf,0,57960,207,0,0,0,0,0,6.2758
BENIGN\Ben01\42528c12.pdf,0,68859,181,1,0,0,0,1,5.879
BENIGN\Ben01\42CFR66.pdf,0,71868,48,0,0,0,0,0,7.8101
BENIGN\Ben01\48cagreement.pdf,0,50602,112,1,0,0,1,1,7.2595
BENIGN\Ben01\4anywhere.pdf,0,95798,29,0,0,0,0,0,7.8866
BENIGN\Ben01\4lllc.pdf,0,87266,38,0,0,0,0,1,7.8345
BENIGN\Ben01\4wallsllc.pdf,0,107461,36,0,0,0,0,1,7.8742
BENIGN\Ben01\5-dan-pescod.pdf,0,71633,73,0,0,0,0,0,7.5449
BENIGN\Ben01\509a3guidesheetchoimemo.pdf,0,34996,42,0,0,0,0,0,6.2926
BENIGN\Ben01\5330_phoneforum_4979.pdf,0,378942,471,0,0,0,0,1,7.6907
BENIGN\Ben01\5330_phoneforum_outline.pdf,0,14928,20,0,0,0,0,0,4.943
BENIGN\Ben01\5330_phoneforum_qas.pdf,0,54047,81,0,0,0,0,0,6.4984
BENIGN\Ben01\5330_phoneforum_transcript.pdf,0,81121,70,0,0,0,0,0,7.1067
BENIGN\Ben01\6-nirmita-narasimhan.pdf,0,341670,43,0,1,0,0,0,7.9931
BENIGN\Ben01\63767c12.pdf,0,39526,57,0,0,0,0,0,5.9439
BENIGN\Ben01\63fr10414.pdf,0,19075,16,0,0,0,0,0,6.2943
BENIGN\Ben01\63fr15802.pdf,0,28303,45,0,0,0,0,0,7.5785
BENIGN\Ben01\63fr17142.pdf,0,20432,18,0,0,0,0,0,6.3261
BENIGN\Ben01\63fr1926.pdf,0,19915,34,0,0,0,0,0,7.3795
BENIGN\Ben01\63fr19287.pdf,0,391076,269,1,0,0,0,1,6.4428
BENIGN\Ben01\63fr20428.pdf,0,49014,30,0,0,0,0,0,6.4247
BENIGN\Ben01\63fr2142.pdf,0,36971,44,0,0,0,0,0,7.6593
BENIGN\Ben01\63fr23475.pdf,0,20675,22,0,0,0,0,1,6.2886
BENIGN\Ben01\63fr25394.pdf,0,232143,93,1,0,0,0,1,6.4516
BENIGN\Ben01\63fr25525.pdf,0,21150,20,1,0,0,0,0,6.3188
BENIGN\Ben01\63fr29137.pdf,0,27712,22,0,0,0,0,0,6.3678
BENIGN\Ben01\63fr35984.pdf,0,13626,31,0,0,0,0,0,6.9739
BENIGN\Ben01\63fr3685.pdf,0,19760,34,0,0,0,0,0,7.3535
BENIGN\Ben01\63fr39739.pdf,0,31225,39,0,0,0,0,0,7.6166
BENIGN\Ben01\63fr41599.pdf,0,19257,35,0,0,0,0,0,7.3107
BENIGN\Ben01\63fr43426.pdf,0,42293,50,0,0,0,0,0,7.68
BENIGN\Ben01\63fr43830.pdf,0,22860,27,0,0,0,0,0,7.5086
BENIGN\Ben01\63fr47215.pdf,0,19948,38,0,0,0,0,0,7.3044
BENIGN\Ben01\63fr49823.pdf,0,110524,60,0,0,0,0,0,6.4455
BENIGN\Ben01\63fr5141.pdf,0,295232,260,0,0,0,0,0,7.8325
BENIGN\Ben01\63fr51609.pdf,0,79367,76,0,0,0,0,0,7.8309
BENIGN\Ben01\63fr5405.pdf,0,20977,35,0,0,0,0,0,7.3798
BENIGN\Ben01\63fr59233.pdf,0,25879,43,0,0,0,0,0,7.4395
BENIGN\Ben01\63fr59235.pdf,0,19902,35,0,0,0,0,0,7.3492
BENIGN\Ben01\63fr63749.pdf,0,20714,35,0,0,0,0,0,7.3591
BENIGN\Ben01\63fr65555.pdf,0,25653,37,0,0,0,0,0,7.5106
BENIGN\Ben01\63fr65567.pdf,0,13986,31,0,0,0,0,0,7.0252
BENIGN\Ben01\63fr66041.pdf,0,19854,17,0,0,0,0,0,6.3122
BENIGN\Ben01\63fr66042.pdf,0,11928,14,0,0,0,0,0,6.1187
BENIGN\Ben01\63fr67703.pdf,0,20861,17,0,0,0,0,0,6.3238
BENIGN\Ben01\63fr70080.pdf,0,48662,50,0,0,0,0,0,7.7199
BENIGN\Ben01\63fr71167.pdf,0,26160,38,0,0,0,0,0,7.5053
BENIGN\Ben01\63fr71249.pdf,0,26559,38,0,0,0,0,0,7.5287
BENIGN\Ben01\63fr71785.pdf,0,30264,47,0,0,0,0,0,7.5308
BENIGN\Ben01\63fr7288.pdf,0,17755,36,0,0,0,0,0,7.1639
BENIGN\Ben01\63fr9419.pdf,0,18962,34,0,0,0,0,0,7.3259
BENIGN\Ben01\64fr12902.pdf,0,21618,18,0,0,0,0,0,6.33
BENIGN\Ben01\64fr23875.pdf,0,21637,20,0,0,0,0,0,6.3217
BENIGN\Ben01\64fr25201.pdf,0,20758,18,0,0,0,0,0,6.3177
BENIGN\Ben01\64fr25374.pdf,0,20476,21,0,0,0,0,0,6.3014
BENIGN\Ben01\64fr27012.pdf,0,22466,21,0,0,0,0,0,6.3296
BENIGN\Ben01\64fr28802.pdf,0,20659,18,0,0,0,0,0,6.3192
BENIGN\Ben01\64fr29518.pdf,0,38853,57,0,0,0,0,0,7.6731
BENIGN\Ben01\64fr3055.pdf,0,16601,39,0,0,0,0,0,7.0767
BENIGN\Ben01\64fr3574.pdf,0,14160,32,0,0,0,0,0,7.0042
BENIGN\Ben01\64fr36574.pdf,0,26396,23,0,0,0,0,0,6.3545
BENIGN\Ben01\64fr36576.pdf,0,29923,47,0,0,0,0,0,7.6028
BENIGN\Ben01\64fr36829.pdf,0,16201,35,0,0,0,0,0,7.2141
BENIGN\Ben01\64fr38861.pdf,0,17031,37,0,0,0,0,0,7.2477
BENIGN\Ben01\64fr41286.pdf,0,33389,24,0,0,0,0,0,6.3943
BENIGN\Ben01\64fr42361.pdf,0,20295,17,0,0,0,0,0,6.316
BENIGN\Ben01\64fr49671.pdf,0,13727,17,0,0,0,0,0,6.1723
BENIGN\Ben01\64fr50758.pdf,0,21781,20,0,0,0,0,0,6.3218
BENIGN\Ben01\64fr52107.pdf,0,28637,21,0,0,0,0,0,6.3802
BENIGN\Ben01\64fr54361.pdf,0,27089,41,0,0,0,0,0,7.5897
BENIGN\Ben01\64fr59140.pdf,0,20286,18,0,0,0,0,1,6.3118
BENIGN\Ben01\64fr6221.pdf,0,26773,20,1,0,0,0,0,6.3702
BENIGN\Ben01\64fr62977.pdf,0,17077,35,0,0,0,0,0,7.2751
BENIGN\Ben01\64fr66139.pdf,0,28870,44,0,0,0,0,0,7.6011
BENIGN\Ben01\64fr66391.pdf,0,126705,39,0,0,0,0,0,7.9687
BENIGN\Ben01\64fr67187.pdf,0,127012,39,0,0,0,0,0,7.9704
BENIGN\Ben01\64fr71086.pdf,0,122419,36,0,0,0,0,0,7.969
BENIGN\Ben01\64fr71659.pdf,0,126921,40,0,0,0,0,0,7.9684
BENIGN\Ben01\64fr9178.pdf,0,21174,37,0,0,0,0,0,7.3627
BENIGN\Ben01\65fr10564.pdf,0,126919,39,0,0,0,0,0,7.9702
BENIGN\Ben01\65fr14227.pdf,0,129024,24,0,0,0,0,0,7.9762
BENIGN\Ben01\65fr14505.pdf,0,124928,22,0,0,0,0,0,7.9766
BENIGN\Ben01\65fr17840.pdf,0,126983,40,0,0,0,0,0,7.9685
BENIGN\Ben01\65fr19025.pdf,0,126922,39,0,0,0,0,0,7.9697
BENIGN\Ben01\65fr2194.pdf,0,127250,40,0,0,0,0,0,7.9694
BENIGN\Ben01\65fr2439.pdf,0,130422,42,0,0,0,0,0,7.9669
BENIGN\Ben01\65fr25894.pdf,0,122312,36,0,0,0,0,0,7.971
BENIGN\Ben01\65fr26162.pdf,0,140867,48,0,0,0,0,0,7.967
BENIGN\Ben01\65fr33266.pdf,0,132562,44,0,0,0,0,0,7.9687
BENIGN\Ben01\65fr3404.pdf,0,129010,25,0,0,0,0,0,7.9765
BENIGN\Ben01\65fr35673.pdf,0,131038,42,0,0,0,0,0,7.9678
BENIGN\Ben01\65fr37412.pdf,0,127798,45,0,0,0,0,0,7.9644
BENIGN\Ben01\65fr39818.pdf,0,126536,39,0,0,0,0,0,7.9693
BENIGN\Ben01\65fr39819.pdf,0,158930,218,0,0,0,0,1,7.6944
BENIGN\Ben01\65fr41508.pdf,0,126819,39,0,0,0,0,0,7.9688
BENIGN\Ben01\65fr41612.pdf,0,167583,59,0,0,0,0,1,7.4698
BENIGN\Ben01\65fr41737.pdf,0,126852,39,0,0,0,0,0,7.9698
BENIGN\Ben01\65fr46873.pdf,0,122382,37,0,0,0,0,0,7.9696
BENIGN\Ben01\65fr48913.pdf,0,126458,39,0,0,0,0,0,7.9693
BENIGN\Ben01\65fr54077.pdf,0,124073,21,0,0,0,0,0,7.9766
BENIGN\Ben01\65fr54984.pdf,0,126599,39,0,0,0,0,0,7.9682
